MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
e4:aa:5d:e2:a2:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-68,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:03,SCAI,[ESS],1970-01-01 00:00:00,1,2412,-68,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:00,eduspot,[ESS],1970-01-01 00:00:00,1,2412,-65,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:01,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-68,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e8:65:d4:72:a0:e1,ISIR,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,11,2462,-86,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c3,SCAI,[ESS],1970-01-01 00:00:00,1,2412,-65,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c2,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-69,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c1,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-66,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
04:d9:f5:74:e0:b0,PPIAdmin,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1970-01-01 00:00:00,4,2427,-82,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
00:f6:63:ca:dd:a2,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-88,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
00:f6:63:ca:dd:a4,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-88,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
b0:6e:bf:66:61:08,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-79,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
12:9f:f3:c7:65:07,Samsung d'Adrien,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-83,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
16:13:9d:a2:79:8e,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 00:00:00,44,5220,-90,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
80:3f:5d:11:fa:7f,UPMC-Amphi-Herpin-To,[WEP][ESS],1970-01-01 00:00:00,1,2412,-66,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:de:d3:32,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-82,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:de:d3:33,SCAI,[ESS],1970-01-01 00:00:00,11,2462,-88,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:01,CONGRES,[ESS],1970-01-01 00:00:00,6,2437,-55,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:00,eduspot,[ESS],1970-01-01 00:00:00,6,2437,-55,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:03,SCAI,[ESS],1970-01-01 00:00:00,6,2437,-58,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,6,2437,-55,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
08:5a:11:28:8a:11,fablab,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],1970-01-01 00:00:00,1,2412,-84,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:61,eduspot,[ESS],1970-01-01 00:00:00,1,2412,-66,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-78,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:01,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-76,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:62,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-66,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:03,SCAI,[ESS],1970-01-01 00:00:00,11,2462,-78,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
ea:15:23:6e:39:cf,Wifi secours,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 00:00:00,1,2412,-82,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:64,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-70,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0c,SCAI,[ESS],1970-01-01 00:00:00,44,5220,-65,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0e,CONGRES,[ESS],1970-01-01 00:00:00,44,5220,-66,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0d,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,44,5220,-65,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e8:65:d4:72:f9:79,ISCD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-71,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0f,eduspot,[ESS],1970-01-01 00:00:00,44,5220,-65,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
70:df:2f:9e:25:c2,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-83,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
70:df:2f:9e:25:c1,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-83,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
ba:c0:67:52:7a:33,Allofgame (2),[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-85,48.84530959874819,2.355851597724693,0,22.459747314453125,,,WIFI
5c:b3:c0:25:62:a3,,Misc,1970-01-01 00:00:00,,7936,-84,48.84530762769973,2.3558854661547994,0,22.459747314453125,,,BLE
75:21:61:ce:fd:7d,,Misc,1970-01-01 00:00:00,,,-86,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
71:1a:19:5a:f7:09,,Misc,1970-01-01 00:00:00,,7936,-90,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
70:13:7c:08:c7:53,,Misc,1970-01-01 00:00:00,,,-93,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
0d:79:d2:c0:96:bd,,Uncategorized;10,1970-01-01 00:00:00,,7936,-87,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
75:bb:2d:22:a2:b6,,Uncategorized,1970-01-01 00:00:00,,7936,-85,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
4b:77:1a:48:df:99,,Misc,1970-01-01 00:00:00,,7936,-87,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
59:c6:71:4b:15:5b,,Misc,1970-01-01 00:00:00,,,-91,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
7c:63:17:e9:2c:a1,,Misc,1970-01-01 00:00:00,,7936,-91,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
d2:74:96:79:a3:5b,,Misc,1970-01-01 00:00:00,,,-91,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
6c:15:ca:c3:11:80,,Misc,1970-01-01 00:00:00,,,-83,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
29:93:7f:9a:d6:e6,,Misc,1970-01-01 00:00:00,,,-92,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
60:22:d9:f0:5e:2d,,Misc,1970-01-01 00:00:00,,7936,-92,48.84530565665128,2.3559193345849057,0,22.459747314453125,,,BLE
04:d9:f5:74:e0:b4,PPIAdmin,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1970-01-01 00:00:00,44,5220,-90,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
5e:80:b9:a6:ad:d5,Fairphone 4 5G_4618,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 00:00:00,6,2437,-80,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
58:97:bd:d7:a6:61,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-78,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
58:97:bd:d7:a6:62,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-63,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
58:97:bd:d7:a6:63,SCAI,[ESS],1970-01-01 00:00:00,1,2412,-62,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
58:97:bd:d7:a6:60,eduspot,[ESS],1970-01-01 00:00:00,1,2412,-64,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-68,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:03,SCAI,[ESS],1970-01-01 00:00:00,1,2412,-68,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:00,eduspot,[ESS],1970-01-01 00:00:00,1,2412,-65,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:01,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-68,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e8:65:d4:72:a0:e1,ISIR,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,11,2462,-86,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c3,SCAI,[ESS],1970-01-01 00:00:00,1,2412,-65,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c2,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-69,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c1,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-66,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
04:d9:f5:74:e0:b0,PPIAdmin,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1970-01-01 00:00:00,4,2427,-82,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
00:f6:63:ca:dd:a2,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-88,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
00:f6:63:ca:dd:a4,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-88,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
b0:6e:bf:66:61:08,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-79,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
12:9f:f3:c7:65:07,Samsung d'Adrien,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-83,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
16:13:9d:a2:79:8e,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 00:00:00,44,5220,-90,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
80:3f:5d:11:fa:7f,UPMC-Amphi-Herpin-To,[WEP][ESS],1970-01-01 00:00:00,1,2412,-66,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:de:d3:32,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-82,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:de:d3:33,SCAI,[ESS],1970-01-01 00:00:00,11,2462,-88,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:01,CONGRES,[ESS],1970-01-01 00:00:00,6,2437,-55,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:00,eduspot,[ESS],1970-01-01 00:00:00,6,2437,-55,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:03,SCAI,[ESS],1970-01-01 00:00:00,6,2437,-58,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,6,2437,-55,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
08:5a:11:28:8a:11,fablab,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],1970-01-01 00:00:00,1,2412,-84,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:61,eduspot,[ESS],1970-01-01 00:00:00,1,2412,-66,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-78,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:01,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-76,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:62,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-66,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:03,SCAI,[ESS],1970-01-01 00:00:00,11,2462,-78,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
ea:15:23:6e:39:cf,Wifi secours,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 00:00:00,1,2412,-82,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:64,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-70,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0c,SCAI,[ESS],1970-01-01 00:00:00,44,5220,-65,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0e,CONGRES,[ESS],1970-01-01 00:00:00,44,5220,-66,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0d,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,44,5220,-65,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e8:65:d4:72:f9:79,ISCD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-71,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0f,eduspot,[ESS],1970-01-01 00:00:00,44,5220,-65,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
70:df:2f:9e:25:c2,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-83,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
70:df:2f:9e:25:c1,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-83,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
ba:c0:67:52:7a:33,Allofgame (2),[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-85,48.84530368560282,2.3559532030150114,0,22.459747314453125,,,WIFI
4c:26:ec:f3:12:6a,,Uncategorized;10,1970-01-01 00:00:00,,7936,-87,48.84529974350592,2.3560209398752234,0,22.459747314453125,,,BLE
04:d9:f5:74:e0:b4,PPIAdmin,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1970-01-01 00:00:00,44,5220,-90,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
5e:80:b9:a6:ad:d5,Fairphone 4 5G_4618,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 00:00:00,6,2437,-80,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
58:97:bd:d7:a6:61,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-78,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
58:97:bd:d7:a6:62,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-63,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
58:97:bd:d7:a6:63,SCAI,[ESS],1970-01-01 00:00:00,1,2412,-62,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
58:97:bd:d7:a6:60,eduspot,[ESS],1970-01-01 00:00:00,1,2412,-64,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-68,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:03,SCAI,[ESS],1970-01-01 00:00:00,1,2412,-68,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:00,eduspot,[ESS],1970-01-01 00:00:00,1,2412,-65,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a2:01,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-68,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e8:65:d4:72:a0:e1,ISIR,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,11,2462,-86,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c3,SCAI,[ESS],1970-01-01 00:00:00,1,2412,-65,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c2,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-69,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:de:dc:c1,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-66,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
04:d9:f5:74:e0:b0,PPIAdmin,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1970-01-01 00:00:00,4,2427,-82,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
00:f6:63:ca:dd:a2,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-88,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
00:f6:63:ca:dd:a4,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-88,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
b0:6e:bf:66:61:08,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-79,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
12:9f:f3:c7:65:07,Samsung d'Adrien,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-83,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
16:13:9d:a2:79:8e,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 00:00:00,44,5220,-90,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
80:3f:5d:11:fa:7f,UPMC-Amphi-Herpin-To,[WEP][ESS],1970-01-01 00:00:00,1,2412,-66,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:de:d3:32,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-82,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:de:d3:33,SCAI,[ESS],1970-01-01 00:00:00,11,2462,-88,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:01,CONGRES,[ESS],1970-01-01 00:00:00,6,2437,-55,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:00,eduspot,[ESS],1970-01-01 00:00:00,6,2437,-55,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:03,SCAI,[ESS],1970-01-01 00:00:00,6,2437,-58,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,6,2437,-55,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
08:5a:11:28:8a:11,fablab,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],1970-01-01 00:00:00,1,2412,-84,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:61,eduspot,[ESS],1970-01-01 00:00:00,1,2412,-66,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:02,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-78,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:01,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-76,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:62,CONGRES,[ESS],1970-01-01 00:00:00,1,2412,-66,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e2:a1:03,SCAI,[ESS],1970-01-01 00:00:00,11,2462,-78,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
ea:15:23:6e:39:cf,Wifi secours,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1970-01-01 00:00:00,1,2412,-82,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
58:97:bd:07:d6:64,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,1,2412,-70,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0c,SCAI,[ESS],1970-01-01 00:00:00,44,5220,-65,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0e,CONGRES,[ESS],1970-01-01 00:00:00,44,5220,-66,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0d,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,44,5220,-65,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e8:65:d4:72:f9:79,ISCD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-71,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
e4:aa:5d:e9:d4:0f,eduspot,[ESS],1970-01-01 00:00:00,44,5220,-65,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
70:df:2f:9e:25:c2,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],1970-01-01 00:00:00,11,2462,-83,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
70:df:2f:9e:25:c1,CONGRES,[ESS],1970-01-01 00:00:00,11,2462,-83,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
ba:c0:67:52:7a:33,Allofgame (2),[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1970-01-01 00:00:00,6,2437,-85,48.845297772457464,2.3560548083053297,0,22.459747314453125,,,WIFI
71:1a:19:5a:f7:09,,Misc,1970-01-01 00:00:00,,7936,-84,48.84529580140901,2.3560886767354354,0,22.459747314453125,,,BLE
5c:b3:c0:25:62:a3,,Misc,1970-01-01 00:00:00,,7936,-90,48.84529580140901,2.3560886767354354,0,22.459747314453125,,,BLE
0d:79:d2:c0:96:bd,,Uncategorized;10,1970-01-01 00:00:00,,7936,-90,48.84529580140901,2.3560886767354354,0,22.459747314453125,,,BLE
4b:77:1a:48:df:99,,Misc,1970-01-01 00:00:00,,7936,-88,48.84529580140901,2.3560886767354354,0,22.459747314453125,,,BLE
75:bb:2d:22:a2:b6,,Uncategorized,1970-01-01 00:00:00,,7936,-88,48.84529580140901,2.3560886767354354,0,22.459747314453125,,,BLE
29:93:7f:9a:d6:e6,,Misc,1970-01-01 00:00:00,,,-93,48.84529580140901,2.3560886767354354,0,22.459747314453125,,,BLE
d8:76:09:99:67:d5,,Misc,1970-01-01 00:00:00,,,-93,48.84529580140901,2.3560886767354354,0,22.459747314453125,,,BLE
e4:61:e4:1a:cb:ca,,Misc,1970-01-01 00:00:00,,,-89,48.84529580140901,2.3560886767354354,0,22.459747314453125,,,BLE
